user_id,brand_research,brand_visits,cart_adds,deals_clicked,eco_products_viewed,gift_guides_viewed,products_viewed,purchases,quick_purchases,repeat_purchases,reviews_read,searches,specs_viewed,wishlists
461,0,0,0,0,0,0,42,4,0,0,29,5,0,2
462,0,0,0,0,0,0,34,1,0,0,29,10,0,0
463,0,0,0,0,1,0,32,5,0,0,28,11,0,2
464,0,0,0,0,0,0,24,0,0,2,28,18,0,0
465,0,0,0,0,0,1,28,1,0,0,18,7,0,0
466,0,0,0,0,0,0,41,1,0,0,19,15,2,0
467,0,0,0,0,0,0,22,2,0,0,19,4,0,0
468,0,0,0,0,0,0,48,1,0,2,17,11,0,0
469,2,0,0,0,0,0,31,2,0,0,17,15,0,0
470,0,0,0,0,1,0,45,1,0,0,29,4,0,0
471,0,0,2,0,0,0,36,1,0,0,21,19,0,0
472,0,0,0,0,0,0,42,2,0,0,26,8,0,0
473,0,0,0,0,0,0,47,3,0,0,30,13,0,0
474,0,0,0,0,0,0,22,0,0,0,15,2,0,0
475,0,0,0,0,0,0,46,0,0,0,25,6,0,0
476,0,0,0,0,0,0,33,4,0,0,17,3,0,0
477,0,0,0,0,0,0,27,1,0,0,25,12,0,0
478,0,0,0,0,0,0,28,4,0,0,27,15,0,0
479,0,0,0,0,0,0,34,5,0,0,27,19,0,0
480,0,0,0,0,0,0,13,1,0,1,24,4,0,0
481,0,0,0,0,0,0,33,3,0,0,16,3,0,0
482,0,0,0,0,0,0,50,3,0,0,27,18,0,0
483,0,0,0,0,0,0,50,3,0,0,21,13,0,0
484,0,0,0,0,0,0,34,2,0,0,15,11,0,1
485,0,0,0,0,0,0,41,0,0,0,28,15,1,1
486,0,0,0,0,0,0,12,4,0,0,27,8,0,0
487,0,0,0,0,0,0,35,3,0,0,25,2,0,0
488,0,0,0,0,0,1,38,0,1,0,15,14,0,0
489,0,0,0,2,0,0,28,4,0,0,30,14,0,0
490,0,1,0,0,0,0,28,2,0,0,21,8,0,1
491,0,1,0,0,0,0,19,1,0,0,16,18,0,2
492,0,0,1,0,0,0,26,5,0,0,24,3,0,0
493,0,0,0,0,0,0,38,3,0,0,19,3,0,0
494,0,0,0,0,0,0,25,3,0,0,15,7,0,2
495,0,0,2,0,0,0,19,4,0,0,16,10,0,0
496,0,0,0,0,0,0,17,4,0,0,18,13,0,0
497,0,0,0,0,0,0,14,5,0,0,16,8,0,0
498,0,0,0,0,0,0,32,4,0,0,26,10,0,0
499,0,0,0,0,0,0,16,5,0,0,29,18,0,0
500,0,0,0,0,0,0,38,4,0,0,24,2,0,0
501,0,0,0,0,0,0,49,0,0,0,24,6,2,0
502,0,0,0,0,0,0,38,0,1,0,20,15,0,1
503,0,0,0,0,0,0,48,1,0,2,25,3,0,0
504,0,0,0,1,0,0,36,4,0,0,26,2,1,0
505,0,0,0,0,0,0,34,0,0,0,30,19,0,0
506,0,0,0,0,0,0,33,5,0,0,15,6,0,0
507,0,0,0,0,0,0,20,3,0,0,26,5,0,0
508,0,0,0,0,0,0,36,2,0,0,16,8,0,0
509,0,0,0,0,0,2,11,3,0,1,19,9,0,0
510,0,0,0,0,0,0,32,4,0,0,20,8,0,0
511,0,0,0,0,0,0,48,4,0,0,29,2,0,0
512,0,0,0,1,2,0,16,4,0,0,17,12,0,0
513,0,0,0,0,0,0,24,4,0,0,28,2,0,0
514,0,0,0,0,0,0,47,5,0,0,24,9,0,0
515,0,0,0,0,0,0,20,3,0,0,21,18,0,0
516,0,0,0,0,0,0,12,0,0,0,25,5,0,0
517,0,0,0,0,0,0,42,3,2,0,27,12,0,1
518,0,0,0,0,0,0,35,3,0,0,26,5,1,0
519,0,0,0,0,0,0,11,3,0,0,17,10,0,0
520,0,0,2,0,0,0,27,1,0,0,24,8,0,0
521,0,0,0,0,0,0,17,1,0,0,22,8,0,0
522,0,0,0,0,0,0,44,5,0,0,22,16,0,0
523,0,0,2,0,0,0,22,1,0,0,28,15,0,0
524,0,1,0,0,0,0,15,4,0,0,18,11,0,0
525,0,0,0,0,0,0,13,3,0,0,18,18,0,0
526,0,0,0,0,0,0,19,5,2,2,19,12,0,0
527,0,0,0,0,0,0,13,0,0,0,22,16,0,0
528,2,0,0,0,0,2,49,3,0,0,25,3,0,0
529,0,0,0,0,0,0,49,1,0,0,25,14,0,0
530,0,0,0,0,0,0,45,3,0,0,16,5,0,0
531,0,0,0,0,0,0,11,5,0,0,16,10,0,0
532,0,0,0,0,1,0,24,3,0,0,15,10,0,0
533,0,0,0,0,0,0,32,2,0,0,21,19,1,0
534,1,0,0,0,0,0,10,4,0,0,25,4,0,2
535,0,0,0,0,0,0,35,0,0,0,25,17,0,0
536,0,0,0,0,0,0,22,3,0,0,23,8,0,0
537,0,0,0,0,0,0,22,0,0,0,19,16,0,0
538,0,0,0,0,0,2,40,0,0,0,17,7,0,0
539,0,0,0,0,0,0,45,1,0,0,26,4,1,0
540,0,0,0,0,0,0,29,0,0,0,18,20,0,0
541,0,0,0,0,0,0,13,2,0,2,30,16,0,0
542,0,0,0,1,0,0,16,4,0,0,16,11,0,0
543,0,1,0,0,0,0,11,1,0,2,24,12,0,0
544,2,0,0,0,0,0,48,0,0,0,19,13,0,0
545,0,0,0,0,0,0,10,3,0,0,24,9,0,0
546,0,0,1,0,0,2,22,1,0,0,27,5,0,0
547,0,0,0,0,0,0,14,5,1,0,23,4,0,0
548,0,0,0,0,1,0,18,1,0,0,16,12,0,0
549,0,2,0,0,0,0,11,2,0,1,29,14,0,0
550,0,0,0,0,0,0,19,4,2,0,19,11,0,1
551,0,0,0,0,0,0,49,5,0,0,20,17,0,0
552,0,0,0,2,0,0,50,0,2,0,26,2,0,0
553,1,0,0,0,0,0,44,5,0,0,26,8,0,0
554,0,1,0,0,0,0,31,3,0,0,27,20,0,0
555,0,2,0,0,1,0,12,0,0,0,28,7,0,0
556,1,0,0,0,0,0,21,3,0,0,26,3,0,0
557,0,0,0,0,0,0,26,2,0,0,19,10,0,0
558,0,0,0,0,0,2,49,1,0,0,15,15,0,0
559,0,0,0,0,0,0,13,5,0,0,18,9,0,2
560,0,0,0,0,0,0,27,2,0,0,18,5,0,0
561,0,0,0,0,0,0,12,5,0,0,18,8,0,0
562,0,0,0,0,0,0,48,0,0,0,28,7,0,2
563,0,0,0,0,0,2,48,5,2,0,24,17,0,0
564,1,0,0,0,0,0,46,2,0,0,24,2,0,0
565,0,0,0,1,0,0,19,3,0,0,17,11,0,0
566,0,0,0,0,0,0,29,5,0,0,26,6,0,1
567,0,0,0,0,1,0,45,2,0,0,27,15,0,0
568,0,0,0,1,0,0,27,4,0,0,27,18,0,0
569,0,0,0,0,0,0,21,1,0,0,30,9,0,0
570,0,0,1,0,0,0,34,5,0,0,29,2,0,1
571,0,0,1,0,0,1,24,2,2,0,18,3,0,0
572,0,0,2,0,0,0,44,0,0,0,22,5,0,0
573,0,0,0,0,0,0,30,5,0,0,24,10,0,0
574,0,0,0,0,0,0,39,5,0,0,16,7,0,0
575,0,0,0,0,0,0,13,1,0,0,18,20,0,0
576,0,0,0,0,0,0,30,4,0,0,21,13,0,0
577,0,0,2,0,0,0,18,5,0,0,23,15,0,0
578,0,0,0,0,0,0,50,1,0,0,29,7,0,0
579,0,0,0,0,0,0,14,4,1,0,26,12,0,0
580,0,0,0,0,0,0,28,0,0,0,27,19,0,0
581,0,0,0,0,0,0,14,0,1,0,20,15,0,0
582,0,2,0,0,0,0,45,1,0,0,24,15,0,0
583,0,0,0,0,0,0,33,3,0,0,25,9,0,0
584,0,0,0,0,0,0,47,0,0,0,18,11,0,0
585,0,0,0,0,0,0,39,5,0,0,28,19,0,0
586,0,0,0,0,1,0,27,5,0,2,15,15,0,0
587,0,0,0,0,0,0,19,5,0,0,23,7,0,0
588,0,0,0,0,0,0,38,1,0,0,19,11,0,0
589,0,0,0,0,1,0,28,5,0,0,20,13,0,0
590,0,0,0,0,2,0,32,0,0,1,21,11,0,0
591,2,0,0,0,0,0,28,5,0,0,30,14,0,0
592,0,0,0,1,0,0,28,2,0,0,18,8,0,0
593,0,0,2,0,0,0,10,3,0,0,24,16,0,0
594,0,0,0,0,0,0,32,2,0,0,18,9,0,0
595,0,0,0,0,0,0,24,2,0,0,22,5,0,0
596,0,2,0,0,0,0,31,5,0,0,28,6,0,0
597,0,0,0,0,0,0,47,1,0,0,17,17,0,0
598,0,0,0,0,0,0,25,5,0,0,23,9,1,0
599,0,1,0,0,2,0,28,2,0,0,29,17,0,0
600,0,0,0,0,0,0,26,1,0,0,29,3,0,0
601,0,0,0,0,0,0,41,3,0,0,21,19,0,0
602,0,0,0,0,0,0,27,3,0,0,19,8,0,0
603,0,0,0,0,0,0,29,5,0,0,22,16,0,0
604,0,0,0,0,0,0,20,5,0,0,19,3,0,0
605,0,0,0,0,0,0,14,0,0,0,18,20,0,0
606,0,0,0,0,0,0,42,1,1,0,21,5,0,2
607,0,0,1,0,0,0,25,3,0,0,27,15,0,0
608,0,0,0,0,0,0,13,3,0,0,24,4,0,0
609,0,0,0,0,0,0,21,0,0,0,27,11,1,1
610,0,2,0,2,0,0,44,0,0,0,30,18,0,0
611,0,0,0,0,0,1,18,3,0,0,29,16,0,0
612,0,0,0,0,1,0,49,4,0,0,25,8,0,0
613,0,0,0,0,0,0,12,2,0,0,28,16,0,0
614,0,0,0,0,0,0,23,2,0,0,23,4,0,0
615,0,0,0,0,0,0,17,0,0,0,19,13,0,0
616,0,0,0,0,0,0,15,4,0,0,21,10,0,0
617,0,0,0,0,0,0,38,5,0,2,18,14,0,0
618,0,1,0,0,0,0,39,4,0,0,17,8,0,0
619,0,0,1,0,0,0,37,0,0,0,19,5,0,0
620,0,0,0,0,0,0,46,3,0,0,16,20,0,0
621,0,0,0,0,0,0,18,4,1,0,30,13,0,0
622,0,0,0,0,0,0,17,5,0,0,24,12,0,0
623,0,0,0,0,0,1,17,0,0,0,16,18,0,2
624,0,0,1,0,0,0,32,1,0,0,21,8,0,1
625,0,0,0,0,1,0,42,1,0,0,19,20,0,0
626,0,0,0,0,0,0,18,4,0,0,18,14,0,0
627,0,0,0,0,0,0,45,3,0,0,28,16,0,2
628,0,0,0,2,0,0,42,1,0,0,15,18,0,0
629,1,0,0,0,0,2,12,3,0,0,19,8,0,0
630,0,1,0,1,1,0,50,2,0,0,22,4,0,0
631,0,0,1,0,0,0,47,4,0,0,25,3,0,0
632,0,0,0,0,0,0,23,2,0,0,17,10,0,0
633,0,0,0,0,0,0,22,3,0,0,28,18,0,0
634,0,0,0,0,0,0,34,4,0,0,15,2,0,0
635,0,0,0,0,0,0,34,1,0,0,21,14,0,0
636,0,0,0,0,0,0,43,0,0,0,18,3,0,0
637,0,0,0,0,0,0,48,5,0,2,28,5,0,0
638,0,0,0,0,0,0,36,1,0,0,24,16,0,0
639,0,0,0,0,0,0,39,4,0,0,18,8,0,0
640,0,0,0,0,0,0,16,0,0,0,20,8,2,0
641,0,0,0,0,0,1,32,2,0,0,22,2,0,2
642,0,0,0,0,0,0,36,0,0,0,28,12,0,0
643,0,0,0,0,0,1,43,0,0,0,21,7,0,0
644,0,0,0,0,0,0,43,0,2,0,24,2,0,0
645,0,0,0,0,0,0,25,1,0,0,24,17,0,0
646,0,0,0,0,0,0,43,3,0,0,19,8,0,1
647,0,0,0,0,0,0,15,0,0,0,29,2,0,0
648,0,0,0,0,0,0,36,4,0,0,23,16,0,0
649,0,2,0,0,0,0,34,5,0,0,25,17,0,0
650,0,0,0,0,0,0,41,2,0,0,18,12,0,0
651,0,0,0,0,0,0,17,3,2,0,23,2,0,0
652,0,0,0,0,0,0,33,4,2,0,27,2,0,0
653,0,0,0,0,0,0,26,2,0,0,23,18,0,0
654,0,0,2,0,2,0,50,3,0,0,30,14,0,0
655,0,0,0,0,0,0,29,1,0,0,30,5,0,0
656,0,0,0,0,2,0,24,5,0,0,23,8,0,0
657,0,0,0,1,0,0,37,3,0,1,21,18,0,0
658,2,0,0,0,1,0,33,1,0,0,24,11,0,0
659,0,0,2,0,0,0,17,3,0,0,24,5,0,0
660,0,0,0,0,0,0,46,0,0,0,28,18,0,0
661,0,0,0,0,0,0,15,1,0,0,27,14,2,0
662,0,1,0,0,0,0,24,0,0,0,22,15,0,0
663,0,1,0,0,0,0,32,0,0,0,21,16,0,0
664,1,0,0,0,0,0,17,0,0,1,17,6,0,0
665,0,0,0,0,0,0,28,2,0,0,21,7,0,0
666,0,0,0,0,0,0,50,1,1,0,25,16,0,0
667,0,0,0,0,0,0,13,3,0,0,23,18,0,0
668,0,0,0,0,0,0,36,5,0,1,18,12,0,0
669,2,0,0,0,0,0,36,4,0,1,19,7,1,0
670,0,0,0,0,0,0,13,3,0,0,17,13,0,0
671,0,2,0,0,0,0,37,2,0,0,24,16,0,2
672,0,0,0,0,1,0,15,2,0,0,27,3,0,0
673,0,0,0,0,0,0,24,1,0,0,21,6,1,0
674,0,0,0,0,0,0,31,0,0,0,27,9,0,0
675,0,0,0,0,0,0,45,0,0,0,19,10,0,1
676,0,0,0,0,0,0,16,4,0,0,29,14,0,0
677,0,0,0,0,0,0,37,2,0,0,26,5,0,0
678,2,0,0,0,0,0,26,1,0,0,29,13,0,0
679,0,0,0,0,0,0,30,3,0,0,26,8,0,0
680,0,0,0,0,0,0,34,0,0,0,20,16,0,0
681,2,0,0,0,0,0,28,5,0,0,17,13,0,0
682,0,2,1,0,0,0,29,2,0,0,27,10,0,0
683,0,0,0,0,0,0,22,3,0,0,21,6,0,0
684,2,0,0,1,0,0,35,3,0,0,21,7,0,0
685,0,0,0,0,0,0,40,3,0,0,20,6,0,0
686,0,0,0,0,0,0,48,4,0,0,18,9,0,2
687,0,0,0,0,0,0,50,1,0,0,19,3,0,0
688,0,0,0,0,0,0,29,4,0,0,15,11,0,0
689,0,0,0,0,0,0,46,5,0,0,28,15,0,0
690,0,0,0,0,0,0,34,5,0,0,27,13,0,0
691,0,0,0,0,0,0,18,2,0,0,26,19,1,0
692,0,0,0,0,2,0,31,2,0,0,28,17,0,0
693,0,0,0,0,0,0,50,2,0,0,30,18,0,0
694,0,0,0,0,0,0,35,3,0,0,27,8,0,0
695,0,0,0,0,0,0,20,1,0,0,29,3,0,0
696,2,0,0,0,0,1,26,1,0,0,21,11,0,0
697,0,0,0,0,0,0,42,4,0,0,30,10,0,2
698,0,0,0,0,0,0,49,4,0,0,23,17,0,0
699,0,2,0,0,0,0,20,2,0,0,23,8,2,0
700,0,0,2,0,0,0,33,0,0,2,15,10,0,0
701,0,0,0,0,0,0,38,5,0,0,30,20,0,0
702,0,0,0,0,0,0,17,3,0,0,24,3,0,1
703,0,2,0,0,0,0,19,2,0,0,18,20,0,0
704,0,0,0,0,0,0,28,1,0,0,27,3,0,0
705,0,0,0,0,0,0,34,0,0,0,28,2,0,0
706,2,0,0,0,0,0,37,1,0,0,16,4,0,0
707,0,1,0,0,0,0,36,4,0,0,17,5,0,0
708,0,0,0,0,0,1,23,4,0,0,29,8,0,0
709,0,0,0,0,0,0,50,5,0,0,26,5,0,0
710,0,0,0,0,0,0,24,1,0,1,17,9,0,0
711,0,0,0,0,0,0,37,5,0,0,30,18,0,0
712,0,0,2,0,0,0,34,2,0,0,21,3,0,0
713,0,0,0,0,0,0,12,4,0,0,27,10,0,0
714,0,2,0,0,0,0,37,4,0,0,30,6,0,0
715,2,0,0,0,2,0,37,1,0,0,16,2,0,0
716,0,0,0,0,0,0,23,0,0,0,28,15,0,2
717,0,0,0,0,0,0,49,0,0,0,21,19,0,0
718,0,0,0,0,0,0,25,2,0,0,15,5,0,0
719,0,0,0,0,0,0,47,5,0,0,30,13,0,2
720,0,0,0,0,0,0,29,5,0,0,15,4,0,0
721,0,0,0,0,0,0,15,4,0,0,28,17,0,0
722,0,0,0,0,0,0,15,5,0,0,16,4,0,0
723,0,0,0,1,0,0,27,3,0,0,21,8,0,0
724,2,0,1,0,0,0,33,0,0,0,16,19,0,0
725,0,1,0,0,0,0,30,5,0,0,21,18,0,0
726,0,2,0,0,0,0,45,4,0,0,29,19,2,0
727,0,0,0,0,0,0,45,0,0,0,16,4,0,0
728,0,0,0,0,1,0,20,0,0,0,30,16,0,0
729,0,0,0,0,0,0,36,5,0,0,25,4,0,0
730,0,0,0,0,0,0,13,5,0,0,22,10,0,0
731,0,2,0,0,0,0,33,5,0,0,22,9,0,0
732,0,0,0,0,0,0,33,4,0,1,27,3,0,0
733,0,1,1,0,0,0,30,5,0,2,27,6,0,0
734,0,0,0,0,1,0,16,2,0,0,24,6,0,0
735,0,0,0,0,0,0,46,4,1,0,27,9,2,0
736,0,0,0,0,0,0,48,5,0,0,26,12,0,0
737,0,0,0,0,0,1,44,1,0,0,21,18,0,1
738,0,0,0,0,0,0,29,5,0,0,18,12,0,0
739,0,0,0,0,0,0,34,1,0,0,20,16,0,0
740,0,0,0,0,0,0,21,5,0,0,19,9,0,0
741,0,0,0,0,0,2,44,4,0,0,30,18,0,0
742,0,0,0,0,0,0,12,4,0,1,24,17,0,2
743,0,0,0,0,0,0,21,5,0,0,22,16,0,0
744,0,0,0,0,0,0,36,0,1,0,25,8,0,2
745,0,0,0,0,0,0,17,0,0,0,29,15,0,0
746,0,0,0,0,0,0,45,2,0,0,17,10,0,0
747,0,0,0,0,0,0,19,4,0,0,24,8,2,0
748,0,0,0,0,0,0,48,5,0,0,17,18,0,0
749,0,0,0,0,0,0,15,1,2,0,20,2,0,0
750,0,0,0,0,0,0,29,1,0,0,21,8,0,0
751,0,0,0,0,0,0,36,3,0,0,23,20,0,0
752,0,1,0,0,0,0,35,3,0,0,22,4,0,0
753,0,0,0,1,0,0,13,5,0,0,25,3,0,0
754,0,0,0,0,0,1,21,4,0,0,23,6,0,0
755,0,0,0,0,0,0,13,5,0,0,19,16,0,0
756,0,0,0,0,0,0,45,2,0,0,26,5,0,0
757,1,0,0,0,0,0,38,5,2,0,19,8,0,0
758,0,0,0,0,0,0,39,1,0,0,18,8,0,0
759,0,0,0,0,0,0,25,2,0,0,23,19,0,0
760,0,0,2,0,0,0,28,1,0,0,18,7,0,0
761,0,0,0,0,0,0,16,4,0,0,17,16,1,0
762,0,0,0,0,0,1,49,5,0,0,17,14,0,0
763,0,0,0,0,0,0,22,2,0,0,18,3,0,0
764,0,0,0,0,0,0,43,4,0,0,22,15,0,0
765,0,0,0,0,0,0,27,2,0,0,27,19,0,0
766,0,0,0,0,0,0,19,2,0,0,15,3,0,0
767,0,0,0,0,0,0,31,3,0,2,21,9,0,0
768,0,0,0,0,0,0,38,3,0,0,30,7,0,0
769,0,1,0,0,0,1,50,5,0,0,21,18,0,0
770,0,0,0,0,0,0,47,5,0,0,20,17,0,0
771,0,0,0,0,0,0,15,5,0,0,15,3,0,0
772,0,2,0,0,0,2,30,4,0,0,27,14,0,0
773,0,0,0,0,0,0,44,1,0,0,25,9,0,0
774,0,0,0,0,0,0,39,4,0,0,22,9,1,0
775,0,0,1,0,0,0,40,5,0,0,18,12,0,0
776,0,0,0,2,0,0,13,5,0,0,19,13,0,0
777,0,0,0,0,0,2,48,4,0,0,25,7,0,0
778,0,0,1,0,0,0,47,1,0,0,26,19,0,0
779,0,1,0,0,0,0,28,3,0,0,29,2,0,0
780,0,1,0,0,0,0,47,2,0,0,28,15,0,0
781,0,0,0,0,0,0,38,2,0,0,28,20,0,0
782,0,0,0,0,0,0,18,4,0,0,28,3,0,0
783,0,0,0,0,0,0,12,1,0,0,16,20,0,0
784,0,0,2,0,1,0,16,0,0,0,24,10,0,0
785,0,0,2,0,0,0,43,2,0,0,20,18,0,0
786,0,0,0,0,0,0,30,2,1,0,20,15,0,0
787,0,0,0,0,0,0,25,4,0,0,16,6,0,0
788,0,0,0,0,0,0,33,1,0,0,21,3,0,0
789,0,0,0,0,0,0,18,5,0,0,23,20,0,0
790,0,0,0,0,0,0,20,0,0,0,17,2,0,0
791,0,0,0,0,0,0,20,1,0,0,17,3,0,0
792,0,0,0,1,1,0,16,4,0,1,20,20,0,0
793,0,0,0,0,0,0,26,2,0,0,26,14,0,0
794,0,0,0,0,0,0,50,3,0,0,15,17,0,0
795,0,0,0,1,0,2,27,1,0,0,27,15,0,0
796,2,0,0,0,0,0,35,2,0,0,23,14,2,0
797,0,0,0,0,0,2,27,2,0,0,16,12,0,0
798,0,0,0,0,0,2,33,2,0,0,25,17,0,0
799,0,0,0,0,0,0,38,2,0,0,15,20,0,0
800,2,1,0,0,0,0,28,3,0,0,19,3,0,1
801,0,1,0,0,0,0,31,3,0,0,26,18,0,0
802,0,0,0,0,0,0,33,1,0,0,27,18,1,0
803,0,0,0,0,0,0,16,2,0,0,17,17,0,0
804,0,0,0,0,0,0,20,5,0,0,21,20,0,0
805,0,0,0,0,0,0,27,1,0,0,21,4,0,0
806,0,0,0,0,0,0,45,0,0,0,25,3,0,0
807,0,0,0,0,0,0,37,1,0,0,22,9,0,0
808,0,1,0,0,0,0,13,3,0,0,16,12,0,0
809,0,0,0,0,2,0,50,3,0,2,24,4,0,0
810,0,0,0,0,0,0,17,2,0,0,16,13,0,0
811,0,0,0,0,0,0,29,0,0,0,19,4,0,2
812,0,0,0,0,0,1,49,1,0,0,28,11,0,0
813,0,0,0,0,0,0,19,0,0,0,28,6,0,0
814,0,0,0,0,0,0,15,3,2,0,28,18,0,0
815,0,0,0,0,0,0,22,0,1,2,22,14,0,0
816,0,0,0,0,0,0,20,2,0,0,30,16,0,0
817,0,0,0,0,0,0,24,1,0,0,22,9,0,1
818,0,0,0,0,0,0,22,2,0,0,25,10,0,1
819,0,0,0,0,0,0,36,1,0,0,22,11,0,0
820,0,0,0,0,0,0,27,2,2,0,16,18,0,0
821,0,0,0,0,0,0,49,3,0,0,23,9,0,0
822,0,0,0,0,0,0,20,0,0,0,15,15,0,0
823,0,0,0,0,0,0,35,1,1,0,26,9,0,0
824,0,0,2,0,0,0,26,4,0,0,30,20,0,0
825,0,2,0,0,0,0,10,2,0,0,16,12,0,0
826,0,0,0,1,0,0,40,2,0,0,18,2,0,0
827,0,0,0,0,1,0,12,5,0,0,22,13,0,0
828,2,0,0,1,0,0,36,2,0,1,23,4,0,0
829,0,0,0,1,0,0,29,3,0,0,28,2,0,0
830,0,0,0,0,0,0,13,3,0,0,28,3,0,0
831,0,0,0,0,0,0,40,0,0,0,21,16,2,0
832,0,0,0,0,0,0,37,5,0,0,29,16,0,0
833,0,0,0,0,0,0,47,0,0,0,20,17,0,0
834,0,0,0,0,0,0,50,0,0,0,25,14,0,0
835,0,0,0,0,0,0,44,5,0,0,26,15,0,0
836,0,2,0,0,0,0,12,2,0,0,30,20,0,0
837,0,0,0,0,0,0,35,2,0,0,30,2,0,0
838,0,0,0,0,0,0,42,5,0,0,15,7,0,0
839,0,0,0,0,0,0,31,5,0,0,18,18,1,0
840,0,0,0,0,0,0,36,5,0,0,27,13,0,0
841,0,0,0,2,0,0,26,5,0,0,29,6,0,0
842,0,0,0,0,0,0,34,4,0,0,20,17,0,0
843,0,0,0,0,0,0,29,4,0,0,18,12,0,0
844,0,0,0,0,0,0,46,0,0,0,27,7,0,0
845,0,0,0,0,0,0,41,2,0,0,18,19,0,0
846,0,0,0,0,0,0,12,3,0,0,15,19,0,0
847,0,0,0,0,2,0,50,1,0,0,15,11,0,0
848,2,0,0,0,0,0,31,2,0,0,29,7,2,0
849,0,0,0,0,0,0,31,4,0,0,18,17,0,0
850,1,0,1,0,0,0,42,0,0,0,25,11,0,0
851,0,0,0,0,0,0,11,4,0,0,22,5,1,1
852,0,0,0,0,0,0,41,1,0,0,15,9,0,0
853,0,0,0,0,0,0,38,2,0,2,22,3,0,0
854,0,0,0,0,0,0,45,4,0,0,23,17,0,0
855,0,0,0,0,0,0,16,1,0,0,28,12,0,0
856,0,0,0,0,0,0,32,4,0,0,19,9,0,0
857,0,2,1,0,0,0,45,0,2,0,16,4,0,0
858,0,0,0,0,0,0,35,3,0,0,21,8,0,0
859,0,0,0,0,0,0,25,1,0,0,30,5,0,0
860,0,0,0,0,0,2,48,4,0,0,25,11,0,0
861,0,0,0,0,0,0,42,1,0,0,21,8,0,0
862,0,0,2,0,0,0,40,2,0,0,17,5,0,0
863,0,0,0,0,0,0,38,4,0,0,27,12,0,0
864,0,0,0,0,0,0,34,4,0,0,15,8,0,0
865,0,0,0,0,0,0,14,5,0,0,19,20,0,0
866,0,0,0,0,0,0,26,3,0,0,16,4,0,0
867,2,0,0,0,0,0,34,2,0,0,24,6,2,0
868,0,0,0,0,0,0,34,5,0,0,30,6,0,0
869,0,0,0,0,0,0,44,1,0,0,21,14,0,0
870,0,0,0,0,0,0,36,5,0,0,19,15,0,0
871,0,1,0,0,0,0,48,4,0,0,29,9,0,0
872,1,0,0,0,0,0,33,5,0,1,28,10,0,1
873,0,0,0,0,0,0,29,5,1,0,28,13,0,0
874,0,0,0,0,0,0,46,0,0,0,30,3,0,0
875,0,0,0,0,0,0,29,3,0,0,23,9,0,0
876,0,0,0,0,0,0,46,3,0,0,15,4,0,0
877,0,0,0,0,0,0,34,1,0,0,16,12,0,0
878,0,0,0,0,0,0,37,2,0,0,25,18,0,0
879,0,0,0,0,0,0,29,5,0,0,25,3,0,0
880,0,0,0,0,0,2,37,0,0,0,22,13,0,0
881,0,0,0,0,0,0,42,5,0,2,17,3,0,0
882,0,0,0,0,0,0,30,2,0,0,27,18,0,0
883,0,0,0,0,1,0,12,2,0,0,29,3,0,0
884,0,1,0,0,0,2,26,1,0,0,26,14,0,0
885,0,0,0,0,0,0,30,5,0,0,16,19,0,0
886,0,0,0,0,0,0,11,2,0,0,16,5,0,0
887,0,0,0,0,0,0,12,5,0,0,26,7,1,0
888,0,0,2,0,0,0,17,0,0,2,30,19,0,0
889,0,0,0,0,0,0,11,2,0,0,15,5,0,0
890,0,0,0,0,0,0,44,2,0,0,16,18,0,0
891,0,0,0,0,0,2,41,4,0,0,17,16,0,0
892,2,0,0,0,0,0,11,1,0,0,29,15,0,0
893,0,0,0,1,0,0,15,3,0,0,18,8,0,0
894,0,0,0,0,0,0,36,4,0,0,19,3,0,0
895,0,0,0,0,0,1,15,4,0,0,26,10,1,0
896,0,0,0,0,0,0,49,1,0,0,15,10,0,0
897,0,0,0,0,0,0,41,4,0,0,15,2,0,0
898,0,0,0,0,0,0,14,3,0,0,20,14,0,0
899,0,0,0,0,0,0,36,0,0,0,19,8,0,0
900,0,0,1,0,0,0,38,5,2,0,27,16,0,0
901,0,0,0,0,0,0,24,4,0,0,17,16,0,0
902,0,0,0,0,0,0,47,1,0,1,15,14,0,0
903,0,0,0,0,0,0,37,1,0,0,26,7,0,0
904,0,0,0,0,2,0,15,2,0,0,24,7,0,0
905,0,0,2,0,0,0,11,2,0,0,19,15,0,0
906,0,0,0,0,0,0,45,4,0,0,24,15,0,0
907,1,0,0,0,0,0,47,3,0,0,27,6,0,0
908,0,0,0,0,0,0,48,2,0,0,19,13,1,0
909,0,0,0,0,0,0,44,2,0,0,25,17,1,0
910,1,0,0,2,0,0,31,5,0,0,21,17,0,0
911,0,0,0,0,0,0,30,3,0,0,21,18,0,0
912,0,0,0,0,0,0,16,0,0,0,24,7,1,1
913,0,2,0,0,0,0,32,0,2,0,26,20,2,0
914,0,0,0,0,0,0,22,5,0,0,29,19,0,0
915,0,0,0,0,0,0,30,1,0,0,25,10,0,0
916,0,0,0,0,0,0,37,5,0,0,27,3,0,0
917,0,0,0,0,0,0,50,5,0,0,19,4,0,0
918,0,0,0,0,0,0,43,3,0,0,17,10,0,0
919,0,0,0,0,0,0,37,0,0,0,24,2,0,0
920,0,0,0,0,0,0,44,2,0,0,24,19,0,0
921,0,0,0,1,0,0,16,1,0,0,19,2,0,0
922,0,0,0,0,0,0,46,1,0,0,17,3,0,0
923,0,0,0,0,0,0,23,2,0,0,17,15,0,0
